ID;PudoPagar;Estudiante;Ingresos;Cuenta
7918;0;No;3696917;0
7919;0;No;2835255;2499567
7920;0;No;5964744;4331555
7921;0;No;3917295;3809942
7922;0;No;5009929;5754999
7923;0;No;5102707;267185
7924;0;No;3605740;1598837
7925;0;No;3511659;0
7926;0;No;4121735;1110527
7927;0;Si;2130925;6684993
7928;0;Si;2660456;6987524
7929;0;No;3752025;3972920
7930;0;Si;1821308;4415787
7931;0;No;1719898;5840837
7932;0;No;3827595;1287235
7933;0;Si;1710587;6367443
7934;0;Si;1708405;9672556
7935;0;Si;1798676;8520071
7936;0;Si;2566787;1104457
7937;0;No;5130627;1616526
7938;0;No;3147652;4847021
7939;0;No;5031680;1925926
7940;0;No;4090750;4977042
7941;0;No;4075141;3791961
7942;0;Si;2351513;3264338
7943;0;Si;1581057;4515884
7944;0;No;2485791;2667148
7945;0;Si;2325038;5759282
7946;0;No;4387881;6356643
7947;0;No;4475769;680592
7948;0;Si;1585078;5859752
7949;0;No;4998960;2563305
7950;0;No;2837087;860788
7951;0;No;4212594;6281113
7952;0;No;5750597;4179186
7953;0;No;6106439;5133168
7954;0;Si;1600236;5721374
7955;0;Si;1572805;3414771
7956;0;No;4537772;3988364
7957;0;No;6233520;486635
7958;0;Si;776132;7181647
7959;0;Si;1588045;6628125
7960;0;No;5050875;7313475
7961;0;No;5565947;959565
7962;0;No;4417383;4274421
7963;0;No;3459843;4321719
7964;0;No;4695342;2382836
7965;0;No;5095511;5778402
7966;0;No;3206815;5638501
7967;0;No;6219300;0
7968;0;No;3132804;1564585
7969;0;Si;1637170;2339473
7970;0;Si;1681056;5277989
7971;0;Si;1360963;4946177
7972;0;No;4046255;1228534
7973;0;No;4362733;2928763
7974;0;No;3917508;3054272
7975;0;No;4013884;1290183
7976;0;No;3735134;5464991
7977;0;No;2714570;6939366
7978;0;No;4970451;4165421
7979;0;No;4180294;5924354
7980;0;Si;1715216;4583972
7981;0;Si;2290943;7136688
7982;0;Si;1906462;7066372
7983;0;Si;1802428;7962748
7984;0;No;2694180;0
7985;0;No;3480353;5251020
7986;0;No;3589926;7555889
7987;0;No;3723229;4473409
7988;0;Si;1219597;3908069
7989;0;No;4331164;0
7990;0;No;3834272;5474433
7991;0;No;5926696;0
7992;0;Si;1868705;4378350
7993;0;No;4093691;409590
7994;0;No;3467996;1855909
7995;0;Si;1920050;7190277
7996;0;No;6727895;3372995
7997;0;No;4222897;5488813
7998;0;No;4778760;2965301
7999;0;No;3595219;5835506
8000;0;No;3372939;5574135
8001;0;No;2386694;1520733
8002;0;No;4068676;1768156
8003;0;No;3901015;6347102
8004;0;Si;2271087;1987712
8005;0;No;4954747;3035831
8006;0;No;4799159;8337402
8007;0;No;4297190;4781557
8008;0;No;3863743;3341990
8009;0;No;3760397;1453399
8010;0;Si;1877630;4133637
8011;0;No;4807913;5510557
8012;0;No;3651909;1743294
8013;0;Si;892680;4956164
8014;0;No;3275170;6121179
8015;0;No;4466693;731829
8016;0;Si;1837715;3485678
8017;0;No;4074033;4782235
8018;0;Si;1327622;5924547
8019;0;No;3653047;8511183
8020;0;No;3685097;0
8021;0;No;2504573;4827299
8022;0;No;2592242;1655822
8023;0;No;3542561;6535468
8024;0;No;4502754;8185188
8025;0;Si;1170338;5459661
8026;0;Si;1756037;7495951
8027;0;Si;2211472;3851453
8028;0;Si;1918891;5736775
8029;0;No;2843777;5186371
8030;0;No;5044777;3134870
8031;0;No;5526035;4238604
8032;0;Si;1645475;5997963
8033;0;No;5466638;6441425
8034;0;No;3370021;3376127
8035;0;No;3250270;2707205
8036;0;Si;1838908;5825037
8037;0;No;2614101;5213960
8038;0;No;4281338;4946085
8039;0;No;2779817;2933013
8040;0;No;3330224;4657955
8041;0;Si;1651432;4892693
8042;0;No;4746867;4794684
8043;0;No;3601941;1922660
8044;0;No;4324452;3225376
8045;0;No;2950240;2123801
8046;0;No;3303624;3062759
8047;0;No;4747002;6907211
8048;0;No;4556091;0
8049;0;No;2395422;5480131
8050;0;No;3871452;4728427
8051;0;No;2096211;3613840
8052;0;Si;2056315;4439404
8053;0;Si;1972483;5249766
8054;0;No;2918894;3640208
8055;0;No;4008400;5574520
8056;0;Si;1418514;7256518
8057;0;Si;1600769;3146066
8058;0;No;4905926;3151154
8059;0;Si;1077644;6864890
8060;0;Si;1390443;3734319
8061;0;Si;1651908;7002729
8062;0;No;4653386;4856757
8063;0;No;4909790;3185412
8064;0;No;3459124;8892146
8065;0;Si;1278709;3391025
8066;0;No;4661788;5473865
8067;0;Si;2399674;4399260
8068;0;No;3872038;7246622
8069;0;No;4377444;1610008
8070;0;No;4410496;7152884
8071;0;Si;1888413;5996928
8072;0;No;4768453;841838
8073;0;Si;1599717;5716991
8074;0;No;3810477;2084532
8075;0;No;4219439;6763068
8076;0;No;3779329;7158710
8077;0;No;3574775;2406525
8078;0;No;4608204;3870366
8079;0;No;3474979;0
8080;0;Si;1425673;5934455
8081;0;Si;1667989;4891797
8082;0;No;3062622;7045561
8083;0;No;5483577;7457396
8084;0;Si;1893721;6142425
8085;0;No;4442589;7767395
8086;0;No;5608108;6000208
8087;0;No;4543550;4924304
8088;0;No;3801476;2791603
8089;0;Si;1600746;3894269
8090;0;No;4518315;816766
8091;0;Si;1647954;2874091
8092;0;No;3923165;5749684
8093;0;No;2269188;3872690
8094;0;No;3040056;4333862
8095;0;No;3668228;1629298
8096;0;Si;1489831;4398135
8097;0;No;1913269;802515
8098;0;No;3821073;4528595
8099;0;Si;1347502;3249655
8100;0;No;3573760;984565
8101;0;No;2540722;2442832
8102;0;No;1312456;2246372
8103;0;No;4095752;4124012
8104;0;Si;1863038;3003011
8105;0;No;6214206;4560328
8106;0;No;4128198;3095696
8107;0;No;6027588;1126823
8108;0;No;6353678;1847155
8109;0;No;5489143;3728331
8110;0;Si;2269267;3911761
8111;0;Si;2320097;5256236
8112;0;Si;950646;3068006
8113;0;No;3039719;4318092
8114;0;No;2962261;4715430
8115;0;Si;1067192;5513156
8116;0;Si;1544493;5875667
8117;0;No;5148425;2457247
8118;0;Si;2182908;5655428
8119;0;Si;1631912;3586859
8120;0;Si;1706834;2586503
8121;1;Si;1218190;10192716
8122;0;No;2217628;4342472
8123;0;No;3332825;557084
8124;0;Si;1308069;7937822
8125;0;Si;2168010;3204992
8126;0;Si;1757020;9642961
8127;0;Si;1887140;3798394
8128;0;No;3565276;6531770
8129;0;No;4679104;4540871
8130;0;No;2818212;4358387
8131;0;No;3887817;0
8132;0;No;5330221;0
8133;0;Si;2407309;4737626
8134;0;No;4084992;1114401
8135;0;No;3096759;6187672
8136;0;No;3682292;6593596
8137;0;Si;976040;5150261
8138;0;No;6276488;4628531
8139;0;No;4213154;2128899
8140;0;Si;2132316;9508269
8141;1;No;4116293;9701858
8142;0;Si;2428223;1136586
8143;0;No;5123858;4182871
8144;0;Si;2014751;4909990
8145;0;No;5268925;5933981
8146;0;Si;1318612;1579894
8147;0;Si;2149753;3842236
8148;0;Si;1396233;4849547
8149;0;No;5092126;5875957
8150;0;Si;2034418;8421377
8151;0;No;4857126;5603116
8152;0;No;5261721;3922350
8153;0;No;3888531;3024900
8154;0;No;4175534;2589895
8155;0;No;4197805;1351320
8156;0;No;3398670;4128005
8157;0;No;5167735;3117587
8158;0;No;3832861;2647542
8159;0;Si;1223988;5073848
8160;0;No;4408103;1442673
8161;0;No;1710405;2501264
8162;0;No;3729908;2828380
8163;0;No;3429790;5026686
8164;0;No;4632085;4261967
8165;0;No;3428611;3065751
8166;0;No;5299773;4527829
8167;0;No;5250760;5430909
8168;0;No;3580702;5285891
8169;0;No;2745462;1264497
8170;0;Si;1668305;7006414
8171;0;No;3657203;7645656
8172;0;Si;2194579;4737269
8173;0;No;3391759;0
8174;0;Si;1549503;6564536
8175;0;No;4358120;6346453
8176;0;Si;2153033;101290
8177;0;No;3081851;0
8178;0;No;5340727;176615
8179;0;No;3146596;4486563
8180;0;No;3839361;5217762
8181;0;No;3343383;5826620
8182;0;No;5516547;6497366
8183;0;No;2175802;3378883
8184;0;Si;2055064;6011925
8185;0;No;3074638;5950799
8186;0;Si;1390939;2675053
8187;0;No;4315050;970968
8188;0;No;4618266;2153102
8189;0;No;5976560;5239635
8190;0;No;2645329;1103958
8191;1;Si;2412603;7469843
8192;0;Si;1552310;4283277
8193;0;Si;1059653;8177500
8194;0;No;4921502;3333069
8195;1;No;4930301;7814190
8196;0;No;4883323;1279442
8197;0;No;5380055;3011809
8198;0;No;2882547;7996573
8199;0;No;3692355;754748
8200;0;No;3546080;6944083
8201;0;No;4792470;439743
8202;0;Si;1796980;9679139
8203;0;Si;767790;6446580
8204;0;No;4549695;4359936
8205;0;No;4436162;6668500
8206;0;No;3738014;905897
8207;0;No;4820673;3955911
8208;0;No;2455602;345885
8209;0;No;5483912;4704472
8210;0;Si;1786653;1731078
8211;0;No;3962920;1074231
8212;0;Si;1699865;3384157
8213;0;No;3741714;2979985
8214;0;Si;2368865;4996958
8215;0;No;2243364;7235215
8216;0;No;4476986;2320492
8217;0;No;2974917;4363200
8218;0;No;2501110;1908520
8219;0;Si;2426269;4332484
8220;0;Si;2363475;6216721
8221;0;No;3760008;5921540
8222;0;Si;2530977;3787036
8223;0;No;5622582;4696292
8224;0;No;6147286;2803851
8225;0;No;2685330;4856394
8226;0;No;3015133;2593404
8227;0;No;2802284;4171318
8228;0;Si;1945433;2727928
8229;0;No;3965112;5286754
8230;0;Si;2022295;3602582
8231;0;No;3744264;6427590
8232;0;Si;3008844;2031699
8233;0;No;3339271;5119460
8234;0;No;2131909;1781221
8235;0;No;3172463;3285444
8236;0;Si;2580228;5842732
8237;0;No;2622733;1724411
8238;0;Si;2426883;2676680
8239;0;Si;2137335;6114833
8240;0;Si;2143652;3318014
8241;0;Si;2096147;2957686
8242;0;Si;2336298;4708590
8243;0;No;3562007;2172725
8244;1;No;2309608;9020953
8245;0;No;3422795;0
8246;0;No;2835625;0
8247;0;No;5220386;2932355
8248;0;No;4240775;3537181
8249;0;No;6109649;7458203
8250;0;Si;2165083;2780911
8251;0;No;4443953;3415738
8252;0;Si;1185748;3355659
8253;0;No;4359283;5100989
8254;0;Si;1321088;5915339
8255;0;Si;1932297;5637681
8256;0;No;3269192;7729914
8257;0;No;4419554;5571989
8258;0;No;4191732;4217486
8259;0;No;3441320;5238367
8260;0;Si;1725225;4052705
8261;0;Si;2642570;2505553
8262;0;Si;2143215;5158192
8263;0;No;4408219;1801075
8264;0;No;4015545;6174158
8265;1;No;3711388;11183821
8266;0;No;3203471;3754203
8267;0;No;4246596;1159842
8268;0;No;4182540;8082501
8269;0;No;4964492;4908997
8270;0;No;2728451;2690100
8271;0;No;4879965;681537
8272;0;No;3090548;3074705
8273;0;Si;1165919;4120204
8274;0;No;4414939;1965306
8275;0;Si;1869319;3796986
8276;0;Si;1754100;8718994
8277;0;Si;1750369;3105851
8278;0;No;5470513;6802736
8279;0;No;3750621;1267609
8280;0;No;4870953;6961663
8281;0;No;4352505;7541254
8282;0;Si;1944797;9119335
8283;0;No;3942351;0
8284;0;No;3655723;3643367
8285;0;No;5647713;7355994
8286;0;No;3220163;4836284
8287;0;No;3879236;3203530
8288;0;Si;1572038;2797832
8289;0;Si;2001058;6290573
8290;0;No;3277058;5634438
8291;0;No;4626389;6706316
8292;0;No;5029014;3755510
8293;0;No;5731328;1629638
8294;0;Si;2028523;4529510
8295;0;No;4903525;3498021
8296;0;No;5139379;4982230
8297;0;Si;2382503;5170851
8298;0;Si;1476356;7323181
8299;0;No;4038260;1403621
8300;0;No;4179267;3629338
8301;0;Si;1541911;5812955
8302;0;Si;1800255;968599
8303;0;No;5025092;3715909
8304;0;No;4322504;7019199
8305;0;No;5270856;2300699
8306;0;No;3629016;6091099
8307;0;No;5170527;4519935
8308;0;Si;1975950;7368480
8309;0;No;5076398;2627578
8310;1;Si;1495782;9374113
8311;0;No;4202389;3503112
8312;0;Si;2329716;5823335
8313;0;Si;2320183;9018832
8314;0;Si;2248310;2258558
8315;0;No;3623185;5509922
8316;0;Si;2819801;6718886
8317;0;No;3889708;3032179
8318;0;No;4538066;0
8319;0;Si;2096338;0
8320;0;No;3649506;5704101
8321;0;No;4251509;7988237
8322;0;Si;1031634;2609207
8323;0;Si;1321579;4187607
8324;0;No;4232225;1951552
8325;0;Si;2212708;4032410
8326;0;No;3837609;4451333
8327;0;Si;2137668;1186915
8328;0;Si;1180403;4041981
8329;0;No;4612886;3471955
8330;0;No;4214320;2461270
8331;0;Si;1293901;2302977
8332;0;Si;1980588;4192300
8333;0;No;3817393;3379213
8334;0;No;4740624;3127099
8335;0;No;2759907;227381
8336;0;No;3079995;2373846
8337;0;No;4611365;5124118
8338;0;No;4032538;3480538
8339;0;Si;2582059;4767668
8340;0;No;5069026;5719276
8341;0;Si;2259545;3417207
8342;0;No;3027657;3223022
8343;1;Si;1713397;10173374
8344;0;Si;1223539;6727458
8345;0;Si;1808255;6535435
8346;0;No;5255903;3527503
8347;0;No;4772552;0
8348;0;No;3566481;2505848
8349;0;No;3077552;4957605
8350;0;Si;1959455;4783461
8351;0;No;3072629;1768250
8352;0;No;4786442;4194620
8353;0;Si;2053150;1768264
8354;0;Si;1647503;3756216
8355;0;No;4276769;4955792
8356;0;Si;1785627;5482448
8357;1;No;2563979;8278878
8358;0;No;3557743;0
8359;0;Si;1609992;2428266
8360;0;No;3436768;4252333
8361;0;Si;1769584;0
8362;0;Si;2171881;3833178
8363;0;No;3123207;1545896
8364;0;No;2927512;1223312
8365;1;Si;1965126;5066084
8366;0;No;4856502;1787961
8367;0;Si;1764263;9541210
8368;0;No;4049547;7245679
8369;0;No;3823674;2322082
8370;0;No;4063745;7458538
8371;0;No;3901988;1284471
8372;0;No;3502597;0
8373;0;No;2391014;0
8374;0;No;4370582;4088105
8375;0;Si;2290163;4441532
8376;0;No;5151130;6203773
8377;0;No;1094850;4143221
8378;0;Si;1848175;4799271
8379;0;No;4883738;6407244
8380;0;Si;1195148;7888377
8381;0;Si;2144101;7220571
8382;0;Si;1361835;3238351
8383;0;No;4365423;3600825
8384;0;No;4796901;320774
8385;0;Si;2161527;2730143
8386;0;Si;1400994;5510636
8387;0;No;2800105;6472618
8388;0;No;3380834;1706611
8389;0;No;1734878;1996952
8390;0;No;3148335;3551973
8391;0;No;2669779;7337867
8392;0;Si;1337106;1414158
8393;0;No;4614951;2721126
8394;0;No;4270949;7929302
8395;0;No;2878447;0
8396;0;No;4359476;5167131
8397;0;No;3883424;5655268
8398;0;No;2447747;2721436
8399;0;No;3371618;5583602
8400;1;No;3478725;10776445
8401;0;No;3943348;3660283
8402;0;No;3385231;2958181
8403;0;No;6325131;0
8404;0;No;2786528;2269250
8405;0;No;2700558;850355
8406;0;No;3721281;4583646
8407;0;No;3838928;3056686
8408;0;No;3332794;1293148
8409;0;Si;1814100;1787978
8410;0;No;4927438;4065869
8411;1;No;2230813;8715324
8412;0;No;4618226;4009014
8413;0;No;2606049;3373683
8414;0;No;3992114;2152453
8415;0;No;3408903;6764978
8416;0;Si;1942781;5204401
8417;0;No;3441212;6528873
8418;0;No;3771239;6473809
8419;0;Si;2369437;2916477
8420;0;Si;2150850;7046496
8421;0;No;4048686;4431083
8422;0;No;3963864;2578099
8423;0;No;5871089;9331523
8424;0;No;4122480;3288529
8425;0;No;4912804;1351122
8426;0;No;2074934;4766959
8427;0;No;2491918;3151104
8428;1;Si;966379;10123301
8429;0;Si;2311914;2485285
8430;0;No;3795790;243628
8431;0;No;4935843;2200123
8432;0;No;4399601;6089743
8433;0;Si;2152432;6019911
8434;0;Si;1562666;7469368
8435;0;No;4802562;0
8436;0;No;4716794;6024772
8437;0;No;3992824;4728349
8438;0;Si;1692637;4037978
8439;0;No;2063227;2571908
8440;0;No;5151015;7466787
8441;0;No;2518447;3691107
8442;0;Si;2231626;2259562
8443;0;No;3559139;4985139
8444;0;No;3062746;5410372
8445;0;Si;1931492;5006744
8446;0;No;4938008;5293138
8447;0;No;4270302;1226732
8448;0;No;3229626;2896909
8449;0;No;3535215;5904679
8450;0;No;4519234;4845415
8451;0;No;4456133;0
8452;0;Si;1999586;3570877
8453;0;No;3637952;0
8454;0;Si;1731513;504254
8455;0;No;3349883;9282654
8456;0;No;4105910;3102287
8457;1;No;3163258;9078963
8458;0;No;3110108;7540725
8459;0;No;3871242;5854585
8460;1;No;3737276;10317860
8461;0;Si;2047784;1424208
8462;0;No;2956178;4392231
8463;1;Si;1816124;8703842
8464;1;No;4479434;9971975
8465;0;No;4281398;6450896
8466;0;No;5597092;2206685
8467;0;Si;2295343;8952069
8468;0;No;6872197;4106252
8469;0;No;4025547;1705202
8470;0;No;3174299;1084808
8471;0;No;3753636;241190
8472;0;No;4989730;2506803
8473;0;No;2415451;1337083
8474;0;No;5400820;3118092
8475;0;No;3867179;3763697
8476;0;No;3866587;0
8477;0;No;6379356;2065573
8478;0;No;2613810;4477196
8479;0;Si;1394224;638317
8480;1;No;5032236;6808679
8481;0;No;5512486;2963058
8482;0;Si;2204792;4739255
8483;0;No;4732269;3920858
8484;0;No;2199009;4761556
8485;0;No;2635087;2241318
8486;0;No;3732293;1580620
8487;0;Si;984670;6230586
8488;0;No;4231640;3403532
8489;0;No;3846105;6041522
8490;1;No;5099058;6462151
8491;0;No;4808952;3318051
8492;0;No;3883052;2177961
8493;0;No;3618181;2895966
8494;0;Si;2209272;4095155
8495;0;No;5122979;3015102
8496;1;Si;2193039;13271613
8497;0;Si;2327498;0
8498;0;Si;2141235;7435218
8499;0;No;4687508;7333861
8500;0;No;4061557;5842443
8501;0;Si;1974498;2961485
8502;0;Si;2175768;6279869
8503;0;No;5368547;1948962
8504;0;No;3875855;3021522
8505;0;No;3387481;4701962
8506;0;No;3815063;1647595
8507;0;No;1860021;7325135
8508;0;Si;2075143;9086400
8509;0;Si;1617421;5275319
8510;0;Si;2358749;2680051
8511;0;No;4199493;4087372
8512;0;No;3615782;6222818
8513;0;No;1998560;4915638
8514;0;No;3229831;3224001
8515;0;No;3575575;4484907
8516;0;No;4157398;2636358
8517;0;No;5112252;0
8518;0;Si;1266626;7139703
8519;0;Si;1563626;6312404
8520;0;No;4633584;6416392
8521;0;No;2275069;2447600
8522;0;No;4164145;4436007
8523;0;No;3850040;1640065
8524;0;Si;1801890;7607475
8525;0;No;2549801;1630191
8526;0;No;2989718;9084868
8527;0;No;3556627;7670035
8528;0;Si;1085229;8285569
8529;0;No;3609259;6352285
8530;0;No;2525404;2802573
8531;0;No;2849077;0
8532;0;No;3570666;3489664
8533;0;No;3743774;7102537
8534;0;No;3697764;3478345
8535;0;Si;2451598;1064107
8536;0;Si;2323675;4647056
8537;0;No;2531717;8380574
8538;0;No;2493201;2859800
8539;0;No;3632788;1775082
8540;0;Si;2165042;6577107
8541;0;Si;1783406;5034971
8542;0;No;2293859;1663371
8543;1;No;3922854;8112495
8544;0;No;2639455;0
8545;0;No;1989377;5658010
8546;0;No;4498115;0
8547;0;No;3274286;7468711
8548;0;No;2956786;237117
8549;0;No;5433153;768563
8550;0;No;2116587;2294987
8551;0;Si;2237229;6304141
8552;0;Si;1874132;5402388
8553;0;No;3297791;9070528
8554;0;Si;2159301;8699189
8555;0;No;5049647;0
8556;0;No;2082853;4917453
8557;0;No;2817612;0
8558;0;Si;1300590;694532
8559;0;No;4239710;4351740
8560;0;Si;1401739;2922432
8561;0;Si;2533826;7543509
8562;0;Si;2530459;6412375
8563;0;No;2840150;2608684
8564;0;No;3834229;5753389
8565;0;Si;1642875;5054243
8566;0;Si;2453655;8731487
8567;0;No;1902400;6911345
8568;0;No;3133596;2499093
8569;0;No;4330897;1698384
8570;0;No;5023651;1268151
8571;0;No;3276123;3450929
8572;0;No;3355602;3715263
8573;0;No;4911935;3682478
8574;0;Si;1962459;2922590
8575;1;Si;1928244;6383425
8576;0;No;4729102;1999386
8577;0;No;4593798;911194
8578;0;No;3754258;3718331
8579;0;No;2665541;3655508
8580;0;No;3868712;3078633
8581;0;No;5634361;2495746
8582;0;No;4559892;3925168
8583;0;Si;1686404;4846262
8584;0;No;4337192;4207450
8585;0;No;3517590;905857
8586;0;No;3832372;4057982
8587;0;No;6502674;8128199
8588;0;No;4397406;4811119
8589;0;No;3336909;3085125
8590;0;Si;1973019;2394618
8591;0;No;3022786;5088749
8592;0;No;3508690;3542501
8593;0;No;4084434;2117040
8594;0;No;2977516;0
8595;0;Si;2536232;4678468
8596;0;No;5171937;0
8597;0;Si;1742652;8789227
8598;0;No;3063822;3667727
8599;0;Si;1674606;5252047
8600;0;No;4409169;129002
8601;0;No;3668696;3230406
8602;0;No;2554489;3477359
8603;0;No;2862946;2682587
8604;0;No;5244722;2711386
8605;0;No;4607630;4058850
8606;0;Si;2108255;4558804
8607;0;No;5047498;3106517
8608;0;No;3913149;2746966
8609;0;No;4250341;4646486
8610;0;No;4471437;773320
8611;0;No;4907598;181175
8612;0;No;3915779;3592976
8613;0;No;3135093;1895502
8614;0;No;3089075;4521679
8615;0;No;1870141;5144822
8616;0;No;6793034;1717469
8617;0;No;2129758;1878997
8618;0;Si;1357275;2511305
8619;0;Si;1572767;6157794
8620;0;No;5489416;2284358
8621;0;Si;2270943;5560650
8622;0;No;3647510;5318564
8623;0;Si;1982563;4479116
8624;0;No;4367798;7035461
8625;0;No;2985647;2092492
8626;0;No;1475700;3424531
8627;0;No;4613793;3250231
8628;0;No;2674077;2477106
8629;0;No;2700155;3494526
8630;0;No;4219360;4238865
8631;0;No;3579335;5925799
8632;0;No;5483306;6578046
8633;0;No;3280933;0
8634;0;No;3229693;3145439
8635;0;No;5056249;1633350
8636;0;No;3577532;0
8637;0;No;2696074;4746412
8638;0;No;5033485;5388665
8639;0;No;3170618;6280934
8640;0;No;3766404;6783649
8641;0;No;3769578;2820641
8642;0;No;4193159;3969855
8643;0;Si;989213;2061943
8644;0;Si;1992574;4053343
8645;0;Si;1559364;6369179
8646;0;No;5632545;6933342
8647;0;Si;2281435;2873366
8648;0;Si;1133429;8070708
8649;0;No;4564276;0
8650;0;No;3267623;4749984
8651;0;Si;1829733;3093784
8652;0;No;4749616;7040881
8653;0;No;4113395;2329599
8654;0;No;4489444;4764639
8655;0;Si;1373975;88048
8656;0;Si;2341650;4949423
8657;0;Si;2460104;9085856
8658;0;No;4129445;3734183
8659;0;No;5853941;2745325
8660;0;Si;2053855;4965248
8661;0;Si;1665842;7237091
8662;0;Si;1979458;2991091
8663;0;Si;1439081;399950
8664;0;No;3130653;3206273
8665;0;Si;2506805;2814188
8666;0;Si;2354089;2241216
8667;0;Si;2006802;5673483
8668;0;No;4214874;8246058
8669;0;Si;2233989;4088383
8670;0;Si;1810736;4740757
8671;0;Si;1987121;5900090
8672;0;No;5468183;3805938
8673;0;No;5826421;2102479
8674;0;Si;1800070;9207043
8675;0;No;1371936;513607
8676;0;No;2483334;1327964
8677;0;No;4525597;7794305
8678;0;Si;2014858;1103298
8679;0;No;3501527;1629351
8680;0;No;4267132;6362387
8681;0;No;4671523;4531155
8682;0;No;3597947;5354050
8683;0;Si;1557202;0
8684;0;No;2266924;3610667
8685;0;No;4337076;7266464
8686;0;No;3367146;6036439
8687;0;No;3263291;5591100
8688;0;No;5677842;6409608
8689;0;Si;1205486;4394992
8690;0;No;5140372;3675517
8691;0;No;4346017;4571705
8692;0;No;2272222;20756
8693;0;No;3805733;5317962
8694;0;No;3726469;1659214
8695;0;No;4350126;4192895
8696;0;No;4967002;2091498
8697;0;No;2328928;2694714
8698;0;Si;1967551;10668727
8699;0;No;3402466;8256613
8700;0;Si;1303607;5764866
8701;0;Si;1665895;5326282
8702;0;No;3083863;2433263
8703;0;Si;1889673;3854133
8704;0;No;4281864;6012317
8705;0;No;3457649;1619001
8706;1;No;3083918;10314353
8707;0;No;3931451;5291422
8708;0;No;3844390;3980125
8709;0;Si;1550941;6898850
8710;0;No;2396945;6006662
8711;0;No;4035997;5570580
8712;0;No;5068919;4108036
8713;0;No;4321581;5399829
8714;0;Si;1200834;3314977
8715;0;Si;2716841;6718508
8716;0;Si;2135842;2767279
8717;0;No;6375979;2364770
8718;0;Si;1764820;9032758
8719;0;Si;1534871;4276135
8720;0;Si;2056883;3952772
8721;0;No;4808783;6900720
8722;0;No;3076556;7612654
8723;0;Si;1472514;4836745
8724;0;Si;1279606;4431106
8725;1;No;1882079;6618141
8726;0;No;4666339;6756627
8727;0;No;5912850;1470094
8728;0;No;5249759;8780254
8729;0;No;4678494;2197482
8730;0;No;3550364;3628916
8731;0;No;4317233;5249734
8732;0;No;3697846;5693144
8733;0;No;3987324;2841121
8734;0;No;4316032;0
8735;0;No;4228529;2863329
8736;0;No;4303227;6351966
8737;0;No;1915334;7222161
8738;1;No;5922445;9632995
8739;0;No;2790963;509967
8740;0;No;3696900;2735875
8741;0;No;2857710;4538166
8742;0;No;4213207;1414446
8743;0;Si;1285318;4059825
8744;0;Si;2057355;6525522
8745;0;Si;2139069;2669583
8746;0;Si;2019781;7102981
8747;0;No;3991545;446565
8748;0;No;3666570;4195205
8749;0;No;4071716;2610767
8750;0;No;4650317;2443606
8751;0;Si;2455427;4916343
8752;0;No;4399181;2213330
8753;0;Si;1763773;4887947
8754;0;Si;1780154;1586340
8755;0;No;2183724;5168783
8756;0;No;5208963;3146601
8757;0;No;3987761;6641671
8758;0;Si;1916435;7431887
8759;0;No;1995784;3802766
8760;0;Si;1930290;6021207
8761;0;Si;1244928;6838933
8762;0;No;3430526;1131496
8763;0;No;3790563;4512082
8764;0;No;3315736;2310021
8765;0;No;1995854;5361897
8766;0;No;2508184;2120241
8767;0;No;2981209;4230656
8768;0;Si;1216318;4757943
8769;0;No;4439072;5399116
8770;0;Si;2137459;6978345
8771;0;No;5256091;4144448
8772;0;No;4074979;4149421
8773;0;No;3282770;8130847
8774;0;No;3722981;5288166
8775;0;No;3563350;3646130
8776;0;Si;2068546;774378
8777;0;No;1535046;7915481
8778;0;No;4076670;0
8779;0;No;4224936;2642846
8780;0;No;2482053;4045523
8781;0;Si;2006572;660523
8782;0;Si;1509383;10746684
8783;0;No;2659111;2488629
8784;0;No;2687572;2445828
8785;0;Si;951883;2982696
8786;0;Si;2398989;9415327
8787;0;Si;1736281;3740296
8788;0;No;4237650;5234591
8789;0;No;3769722;1550651
8790;0;Si;2112923;5327605
8791;0;Si;2056413;5485337
8792;0;No;5764092;5774293
8793;1;No;5256891;10245149
8794;0;No;3419408;6993262
8795;0;No;5385276;651734
8796;0;No;5234348;7000816
8797;0;No;5174042;0
8798;0;Si;2126257;2761671
8799;0;No;5823302;0
8800;0;No;1895367;1233183
8801;0;No;3824998;0
8802;0;Si;1577149;3277551
8803;0;Si;1394060;501777
8804;0;Si;2538560;5515018
8805;0;Si;2093269;4641167
8806;0;No;1822115;2546589
8807;0;Si;2470400;2101285
8808;0;No;4812355;1538653
8809;0;No;4005610;3665380
8810;0;No;3321118;4257823
8811;0;No;4758054;6501686
8812;0;Si;1643367;1019831
8813;0;Si;1713231;7787628
8814;0;No;4135989;0
8815;0;No;4772127;5682275
8816;0;No;3478095;4930908
8817;0;No;6291244;2264136
8818;0;No;4602587;3877468
8819;0;Si;1766081;4630391
8820;0;No;2783479;5374956
8821;0;No;4451840;4222327
8822;0;No;4582252;1957792
8823;0;Si;1563801;6415143
8824;0;Si;703206;6716218
8825;0;Si;1581534;5247100
8826;0;Si;1736052;3644929
8827;0;Si;1996786;6015516
8828;0;No;3176420;1106674
8829;0;No;3655033;746116
8830;0;No;2818298;2373142
8831;0;Si;1460609;4812333
8832;0;No;3632468;5831066
8833;1;Si;1978076;11037995
8834;0;Si;2429141;6224618
8835;0;No;5279318;4567268
8836;1;No;3545670;6577794
8837;0;No;3765157;403575
8838;0;Si;2468952;3726106
8839;0;No;4303612;7525470
